,MOV,carm_elo1_pre_538,carm_elo2_pre_538,carmelo1_pre_538,carmelo2_pre_538,date,elo1_post,elo1_pre,elo1_pre_538,elo2_post,elo2_pre,elo2_pre_538,score1,score2,season,team1,team2
4592,17.0,,,,,2013-03-05,1694.7189704727507,1691.0093538247102,1698.2225,1533.2221676393474,1536.931784287388,1541.7948,122.0,105.0,2013,OKC,LAL
4593,-7.0,,,,,2013-03-05,1381.6157762225405,1384.82746251423,1384.1489,1633.6023230033716,1630.390636711682,1641.0487,113.0,120.0,2013,SAC,DEN
4594,-8.0,,,,,2013-03-05,1401.5819395757371,1407.3381838357664,1388.7683,1539.807616613825,1534.0513723537958,1543.106,101.0,109.0,2013,PHI,BOS
4595,-2.0,,,,,2013-03-06,1602.3973225779896,1607.9999971933473,1616.5361,1545.4102912291828,1539.807616613825,1550.4572,81.0,83.0,2013,IND,BOS
4596,5.0,,,,,2013-03-06,1407.604375798684,1403.2195641988192,1387.9407,1429.6722055332757,1434.0570171331406,1446.0945,87.0,82.0,2013,MIN,WAS
4597,4.0,,,,,2013-03-06,1512.1486756168545,1510.3151417316258,1506.7955,1379.7822423373118,1381.6157762225405,1379.8376,87.0,83.0,2013,GSW,SAC
4598,3.0,,,,,2013-03-06,1396.048147649649,1391.2034001823354,1394.9928,1500.6359323930253,1505.480679860339,1498.4495,104.0,101.0,2013,CLE,UTA
4599,1.0,,,,,2013-03-06,1709.296721044628,1709.0661142466552,1737.3102,1297.7825764966994,1298.0131832946722,1275.1266,97.0,96.0,2013,MIA,ORL
4600,11.0,,,,,2013-03-06,1521.5116173201325,1518.2822766968518,1520.6501,1398.3525989524564,1401.5819395757371,1381.4171,107.0,96.0,2013,ATL,PHI
4601,-21.0,,,,,2013-03-06,1238.7068265823957,1244.6201250825186,1231.4196,1504.3015997561436,1498.3883012560207,1493.7695,78.0,99.0,2013,CHO,BRK
4602,16.0,,,,,2013-03-06,1646.3617935479303,1643.0647280182075,1652.078,1480.9524822335807,1484.2495477633036,1482.1632,117.0,101.0,2013,LAC,MIL
4603,-27.0,,,,,2013-03-06,1410.2841127121578,1428.0208763350063,1430.9962,1462.5926359061189,1444.8558722832704,1440.0568,71.0,98.0,2013,PHO,TOR
4604,-10.0,,,,,2013-03-06,1408.9556700237367,1414.8216735324988,1401.4594,1563.7224119567593,1557.8564084479972,1551.4191,77.0,87.0,2013,DET,NYK
4605,18.0,,,,,2013-03-06,1719.5593943503802,1716.1079116663175,1729.5419,1547.5153122135848,1550.9667948976476,1546.2769,101.0,83.0,2013,SAS,CHI
4606,6.0,,,,,2013-03-06,1605.9096378360243,1604.0914567257714,1606.5267,1443.9344410375168,1445.7526221477697,1440.7982,91.0,85.0,2013,MEM,POR
4607,-6.0,,,,,2013-03-06,1432.1071805994918,1437.3281524064703,1437.7528,1538.4431394463259,1533.2221676393474,1537.2731,102.0,108.0,2013,NOP,LAL
4608,4.0,,,,,2013-03-06,1496.5071553353653,1491.5305248862921,1493.9399,1588.5785667054502,1593.5551971545233,1606.23,112.0,108.0,2013,DAL,HOU
4609,-1.0,,,,,2013-03-07,1561.3277198584476,1563.7224119567593,1559.9727,1697.1136625710624,1694.7189704727507,1702.7443,94.0,95.0,2013,NYK,OKC
4610,15.0,,,,,2013-03-07,1640.9716788346755,1633.6023230033716,1645.36,1638.9924377166265,1646.3617935479303,1656.1141,107.0,92.0,2013,DEN,LAC
4611,-6.0,,,,,2013-03-08,1506.5583155407155,1512.1486756168545,1509.0765,1594.168926781589,1588.5785667054502,1599.6169,88.0,94.0,2013,GSW,HOU
4612,-29.0,,,,,2013-03-08,1291.9793535369006,1297.7825764966994,1274.9156,1608.2005455377885,1602.3973225779896,1608.4862,86.0,115.0,2013,ORL,IND
4613,1.0,,,,,2013-03-08,1549.1968645756997,1547.5153122135848,1542.2104,1498.9543800309104,1500.6359323930253,1492.7876,89.0,88.0,2013,CHI,UTA
4614,9.0,,,,,2013-03-08,1710.2581517314773,1709.296721044628,1737.5211,1397.3911682656071,1398.3525989524564,1377.693,102.0,93.0,2013,MIA,PHI
4615,-22.0,,,,,2013-03-08,1236.6314565167393,1238.7068265823957,1222.9598,1699.1890326367188,1697.1136625710624,1706.1737,94.0,116.0,2013,CHO,OKC
4616,-3.0,,,,,2013-03-08,1405.0673815562304,1408.9556700237367,1392.9058,1500.3954438028716,1496.5071553353653,1500.5529999999999,99.0,102.0,2013,DET,DAL
4617,17.0,,,,,2013-03-08,1509.622879474321,1504.3015997561436,1502.2292,1424.3509258150982,1429.6722055332757,1440.1013,95.0,78.0,2013,BRK,WAS
4618,5.0,,,,,2013-03-08,1548.6737743586175,1545.4102912291828,1558.5071,1518.2481341906978,1521.5116173201325,1524.3743,107.0,102.0,2013,BOS,ATL
4619,2.0,,,,,2013-03-08,1540.1878802651042,1538.4431394463259,1545.0194,1460.8478950873405,1462.5926359061189,1467.4979999999998,118.0,116.0,2013,LAL,TOR
4620,-30.0,,,,,2013-03-08,1683.4116302873902,1719.5593943503802,1733.6083,1480.0822051005068,1443.9344410375168,1438.5275,106.0,136.0,2013,SAS,POR
4621,-11.0,,,,,2013-03-08,1391.347360667231,1396.048147649649,1400.6547,1610.6104248184424,1605.9096378360243,1608.7975,92.0,103.0,2013,CLE,MEM
4622,9.0,,,,,2013-03-08,1385.5356604152778,1379.7822423373118,1377.5566,1404.5306946341918,1410.2841127121578,1403.5549,121.0,112.0,2013,SAC,PHO
4623,23.0,,,,,2013-03-09,1643.7715532331201,1640.9716788346755,1654.7676,1404.8045014002394,1407.604375798684,1393.9338,111.0,88.0,2013,DEN,MIN
4624,29.0,,,,,2013-03-09,1569.5608708700556,1561.3277198584476,1556.5432,1490.7212290193024,1498.9543800309104,1490.6409,113.0,84.0,2013,NYK,UTA
4625,-13.0,,,,,2013-03-09,1506.6989372723374,1518.2481341906978,1520.3574,1521.1720763926814,1509.622879474321,1509.5487,80.0,93.0,2013,ATL,BRK
4626,-10.0,,,,,2013-03-09,1496.3083260428953,1506.5583155407155,1501.0728,1491.202471731401,1480.9524822335807,1478.1271,93.0,103.0,2013,GSW,MIL
4627,17.0,,,,,2013-03-09,1427.283767930993,1424.3509258150982,1432.7819,1233.6986144008445,1236.6314565167393,1220.3005,104.0,87.0,2013,WAS,CHO
4628,11.0,,,,,2013-03-09,1612.9300869100962,1610.6104248184424,1615.8756,1429.787518507838,1432.1071805994918,1430.0065,96.0,85.0,2013,MEM,NOP
4629,2.0,,,,,2013-03-09,1409.6562296455782,1404.5306946341918,1396.2935,1589.0433917702028,1594.168926781589,1607.6207,107.0,105.0,2013,PHO,HOU
4630,-2.0,,,,,2013-03-10,1382.386840605667,1385.5356604152778,1384.8181,1494.3512915410117,1491.202471731401,1493.5476,113.0,115.0,2013,SAC,MIL
4631,8.0,,,,,2013-03-10,1299.2144282956633,1291.9793535369006,1267.4827,1390.1560935068444,1397.3911682656071,1376.7512,99.0,91.0,2013,ORL,PHI
4632,14.0,,,,,2013-03-10,1714.326472974009,1710.2581517314773,1738.4629,1604.1322242952567,1608.2005455377885,1615.9192,105.0,91.0,2013,MIA,IND
4633,-23.0,,,,,2013-03-10,1392.5919044433576,1404.8045014002394,1390.8116,1512.6080407597533,1500.3954438028716,1505.9873,77.0,100.0,2013,MIN,DAL
4634,32.0,,,,,2013-03-10,1642.5326951963332,1638.9924377166265,1646.7065,1401.5271240765237,1405.0673815562304,1387.4714,129.0,97.0,2013,LAC,DET
4635,9.0,,,,,2013-03-10,1545.4284335112368,1540.1878802651042,1547.2589,1543.9563113295671,1549.1968645756997,1544.3572,90.0,81.0,2013,LAL,CHI
4636,12.0,,,,,2013-03-10,1702.0428209429301,1699.1890326367188,1708.8329999999999,1545.8199860524062,1548.6737743586175,1562.5239,91.0,79.0,2013,OKC,BOS
4637,4.0,,,,,2013-03-10,1463.2045988949264,1460.8478950873405,1465.2585,1388.990656859645,1391.347360667231,1393.5765,100.0,96.0,2013,TOR,CLE
4638,2.0,,,,,2013-03-10,1432.890695342823,1429.787518507838,1427.1082,1476.979028265522,1480.0822051005068,1496.5023,98.0,96.0,2013,NOP,POR
4639,-15.0,,,,,2013-03-11,1404.5064495324289,1409.6562296455782,1403.2415,1648.9213333462694,1643.7715532331201,1657.8898,93.0,108.0,2013,PHO,DEN
4640,9.0,,,,,2013-03-11,1398.6641215656161,1390.1560935068444,1367.3601,1512.6640483339097,1521.1720763926814,1527.1415,106.0,97.0,2013,PHI,BRK
4641,13.0,,,,,2013-03-11,1494.8591939509463,1490.7212290193024,1480.174,1397.3891591448798,1401.5271240765237,1383.4746,103.0,90.0,2013,UTA,DET
4642,29.0,,,,,2013-03-11,1511.339148227612,1496.3083260428953,1485.6522,1554.530048685339,1569.5608708700556,1567.0101,92.0,63.0,2013,GSW,NYK
4643,12.0,,,,,2013-03-11,1689.9465000314974,1683.4116302873902,1675.6334,1695.5079511988229,1702.0428209429301,1712.624,105.0,93.0,2013,SAS,OKC
4644,-9.0,,,,,2013-03-12,1295.6949655037724,1299.2144282956633,1276.8738,1548.9478963031277,1545.4284335112368,1553.6639,97.0,106.0,2013,ORL,LAL
4645,5.0,,,,,2013-03-12,1393.289908228256,1388.990656859645,1390.5598,1422.984516562382,1427.283767930993,1436.1097,95.0,90.0,2013,CLE,WAS
4646,10.0,,,,,2013-03-12,1516.3386627467598,1512.6640483339097,1515.1769,1429.2160809299728,1432.890695342823,1431.4102,108.0,98.0,2013,BRK,NOP
4647,17.0,,,,,2013-03-12,1716.9515900297558,1714.326472974009,1743.2094,1504.0738202165905,1506.6989372723374,1502.7646,98.0,81.0,2013,MIA,ATL
4648,24.0,,,,,2013-03-12,1419.1701676907464,1392.5919044433576,1373.7393,1663.3682367841086,1689.9465000314974,1684.724,107.0,83.0,2013,MIN,SAS
4649,-5.0,,,,,2013-03-12,1472.8889612423122,1476.979028265522,1492.2003,1617.020153933306,1612.9300869100962,1618.7739,97.0,102.0,2013,POR,MEM
4650,26.0,,,,,2013-03-12,1262.8612390179712,1233.6986144008445,1216.9727,1516.6573614352794,1545.8199860524062,1558.7329,100.0,74.0,2013,CHO,BOS
4651,-7.0,,,,,2013-03-12,1487.0175250930315,1494.3512915410117,1498.2255,1519.9418072077335,1512.6080407597533,1523.0597,108.0,115.0,2013,MIL,DAL
4652,4.0,,,,,2013-03-13,1508.0453774761565,1504.0738202165905,1499.9213,1544.9763390435617,1548.9478963031277,1558.1918,96.0,92.0,2013,ATL,LAL
4653,23.0,,,,,2013-03-13,1654.8646579278784,1648.9213333462694,1664.8643,1548.58672410373,1554.530048685339,1547.1171,117.0,94.0,2013,DEN,NYK
4654,42.0,,,,,2013-03-13,1409.5645799873287,1382.386840605667,1380.1403,1516.7785719479054,1543.9563113295671,1537.9521,121.0,79.0,2013,SAC,CHI
4655,13.0,,,,,2013-03-13,1431.3061339564033,1422.984516562382,1430.4144,1478.6959076990101,1487.0175250930315,1487.3676,106.0,93.0,2013,WAS,MIL
4656,24.0,,,,,2013-03-13,1524.1631350461569,1516.6573614352794,1519.5776,1455.698825284049,1463.2045988949264,1468.2753,112.0,88.0,2013,BOS,TOR
4657,-4.0,,,,,2013-03-13,1397.059206966547,1398.6641215656161,1379.3247,1718.556504628825,1716.9515900297558,1746.0527,94.0,98.0,2013,PHI,MIA
4658,8.0,,,,,2013-03-13,1514.0401975568764,1511.339148227612,1505.5453,1394.6881098156155,1397.3891591448798,1378.3137,105.0,97.0,2013,GSW,DET
4659,30.0,,,,,2013-03-13,1593.4990266395905,1589.0433917702028,1600.6727,1400.0508146630411,1404.5064495324289,1396.267,111.0,81.0,2013,HOU,PHO
4660,-11.0,,,,,2013-03-13,1631.6593828889404,1642.5326951963332,1650.7034,1627.8934662406987,1617.020153933306,1625.1388,85.0,96.0,2013,LAC,MEM
4661,23.0,,,,,2013-03-13,1698.8750293090538,1695.5079511988229,1703.5334,1491.4921158407153,1494.8591939509463,1485.3348,110.0,87.0,2013,OKC,UTA
4662,16.0,,,,,2013-03-13,1606.99035867959,1604.1322242952567,1611.1727,1416.3120333064132,1419.1701676907464,1408.29,107.0,91.0,2013,IND,MIN
4663,15.0,,,,,2013-03-14,1482.4667401652675,1472.8889612423122,1485.8354,1539.0089451807746,1548.58672410373,1540.2817,105.0,90.0,2013,POR,NYK
4664,1.0,,,,,2013-03-14,1664.3978576831641,1663.3682367841086,1650.1732,1518.912186308678,1519.9418072077335,1533.9176,92.0,91.0,2013,SAS,DAL
4665,13.0,,,,,2013-03-15,1699.5716255619282,1698.8750293090538,1707.5095,1294.9983692508981,1295.6949655037724,1272.3459,117.0,104.0,2013,OKC,ORL
4666,13.0,,,,,2013-03-15,1511.8045743035407,1508.0453774761565,1505.3098,1396.291617835657,1400.0508146630411,1391.0709,107.0,94.0,2013,ATL,PHO
4667,14.0,,,,,2013-03-15,1458.202112593804,1455.698825284049,1458.4728,1260.3579517082162,1262.8612390179712,1256.1279,92.0,78.0,2013,TOR,CHO
4668,-6.0,,,,,2013-03-15,1598.6002795852971,1606.99035867959,1614.5420000000001,1553.3664181378545,1544.9763390435617,1552.8032,93.0,99.0,2013,IND,LAL
4669,8.0,,,,,2013-03-15,1595.4255504665687,1593.4990266395905,1605.8688,1414.385509479435,1416.3120333064132,1404.9208,108.0,100.0,2013,HOU,MIN
4670,-13.0,,,,,2013-03-15,1474.132243179189,1478.6959076990101,1476.9828,1723.1201691486463,1718.556504628825,1747.9,94.0,107.0,2013,MIL,MIA
4671,-18.0,,,,,2013-03-15,1500.141994980173,1514.0401975568764,1508.8153,1530.6767745246088,1516.7785719479054,1503.7263,95.0,113.0,2013,GSW,CHI
4672,10.0,,,,,2013-03-15,1521.8169729708493,1518.912186308678,1532.3767,1390.3851215660848,1393.289908228256,1396.2551,96.0,86.0,2013,DAL,CLE
4673,7.0,,,,,2013-03-15,1658.7105155085944,1654.8646579278784,1671.6996,1624.0476086599826,1627.8934662406987,1641.6207,87.0,80.0,2013,DEN,MEM
4674,9.0,,,,,2013-03-15,1436.293576407414,1431.3061339564033,1440.7992,1424.228638478962,1429.2160809299728,1426.7467,96.0,87.0,2013,WAS,NOP
4675,11.0,,,,,2013-03-16,1486.2121339387543,1482.4667401652675,1497.1321,1390.9427160421287,1394.6881098156155,1375.0437,112.0,101.0,2013,POR,DET
4676,17.0,,,,,2013-03-16,1526.0690063123309,1524.1631350461569,1529.3801,1258.4520804420422,1260.3579517082162,1253.0363,105.0,88.0,2013,BOS,CHO
4677,6.0,,,,,2013-03-16,1498.2876666487898,1491.4921158407153,1481.3588,1617.2520578519081,1624.0476086599826,1636.7275,90.0,84.0,2013,UTA,MEM
4678,22.0,,,,,2013-03-16,1443.8215960052762,1436.293576407414,1446.8918,1388.763598237795,1396.291617835657,1386.3511,127.0,105.0,2013,WAS,PHO
4679,7.0,,,,,2013-03-16,1406.313675501108,1397.059206966547,1377.4774,1589.345811050736,1598.6002795852971,1601.8002,98.0,91.0,2013,PHI,IND
4680,6.0,,,,,2013-03-16,1665.3461721241742,1664.3978576831641,1651.7141,1389.4368071250747,1390.3851215660848,1392.6874,119.0,113.0,2013,SAS,CLE
4681,2.0,,,,,2013-03-17,1416.9965202510978,1414.385509479435,1402.7214,1421.6176277072993,1424.228638478962,1420.6541,97.0,95.0,2013,MIN,NOP
4682,13.0,,,,,2013-03-17,1635.725558006684,1631.6593828889404,1634.2214,1534.942770063031,1539.0089451807746,1528.9851,93.0,80.0,2013,LAC,NYK
4683,11.0,,,,,2013-03-17,1556.1657963499201,1553.3664181378545,1565.545,1406.765201775263,1409.5645799873287,1414.3661,113.0,102.0,2013,LAL,SAC
4684,6.0,,,,,2013-03-17,1475.7555917447037,1474.132243179189,1471.1165,1293.3750206853833,1294.9983692508981,1271.5924,115.0,109.0,2013,MIL,ORL
4685,-12.0,,,,,2013-03-17,1505.496716924022,1516.3386627467598,1519.8403,1522.6465201262786,1511.8045743035407,1510.0297,93.0,105.0,2013,BRK,ATL
4686,-30.0,,,,,2013-03-17,1569.7547983779746,1595.4255504665687,1608.0681,1525.812747068767,1500.141994980173,1487.3052,78.0,108.0,2013,HOU,GSW
4687,-17.0,,,,,2013-03-17,1453.356362642835,1458.202112593804,1461.5645,1727.9659190996153,1723.1201691486463,1753.7664,91.0,108.0,2013,TOR,MIA
4688,-6.0,,,,,2013-03-17,1518.0235871672294,1521.8169729708493,1535.9445,1703.365011365548,1699.5716255619282,1708.2631,101.0,107.0,2013,DAL,OKC
4689,-21.0,,,,,2013-03-18,1410.5136587120223,1421.6176277072993,1417.1714,1536.916716064044,1525.812747068767,1528.7776,72.0,93.0,2013,NOP,GSW
4690,-2.0,,,,,2013-03-18,1523.9324270049901,1526.0690063123309,1531.6949,1730.102498406956,1727.9659190996153,1760.0770000000002,103.0,105.0,2013,BOS,MIA
4691,-14.0,,,,,2013-03-18,1510.659728773524,1522.6465201262786,1526.6895,1530.010378519984,1518.0235871672294,1530.1345,113.0,127.0,2013,ATL,DAL
4692,1.0,,,,,2013-03-18,1409.2367311629714,1406.313675501108,1390.0264,1483.289078276891,1486.2121339387543,1501.2053,101.0,100.0,2013,PHI,POR
4693,23.0,,,,,2013-03-18,1406.6247149449462,1388.763598237795,1377.5337,1538.3046796427689,1556.1657963499201,1569.0409,99.0,76.0,2013,PHO,LAL
4694,5.0,,,,,2013-03-18,1265.8187401687314,1258.4520804420422,1250.7214,1436.454936278587,1443.8215960052762,1455.7092,119.0,114.0,2013,CHO,WAS
4695,15.0,,,,,2013-03-18,1619.7665206317233,1617.2520578519081,1627.3578,1414.4820574712826,1416.9965202510978,1406.2041,92.0,77.0,2013,MEM,MIN
4696,-37.0,,,,,2013-03-18,1374.8603521408354,1390.9427160421287,1370.9705,1521.5790808253153,1505.496716924022,1503.1805,82.0,119.0,2013,DET,BRK
4697,-21.0,,,,,2013-03-18,1381.8772915671575,1389.4368071250747,1391.3373,1596.9053266086532,1589.345811050736,1589.2512,90.0,111.0,2013,CLE,IND
4698,-1.0,,,,,2013-03-18,1528.2546313502585,1530.6767745246088,1525.2365,1661.1326586829448,1658.7105155085944,1676.5928,118.0,119.0,2013,CHI,DEN
4699,-7.0,,,,,2013-03-18,1491.3564980939268,1498.2876666487898,1490.7285,1541.873938617894,1534.942770063031,1524.0428,83.0,90.0,2013,UTA,NYK
4700,7.0,,,,,2013-03-19,1480.0304269961698,1475.7555917447037,1473.0045,1479.0142430254248,1483.289078276891,1496.9957,102.0,95.0,2013,MIL,POR
4701,15.0,,,,,2013-03-19,1422.0096328409818,1406.765201775263,1410.8702,1620.4811269409652,1635.725558006684,1639.1637,116.0,101.0,2013,SAC,LAC
4702,22.0,,,,,2013-03-19,1598.6217659036015,1596.9053266086532,1600.6521,1291.658581390435,1293.3750206853833,1269.7043,95.0,73.0,2013,IND,ORL
4703,-10.0,,,,,2013-03-19,1693.1900465192414,1703.365011365548,1714.0729999999999,1671.3076235292515,1661.1326586829448,1679.9054,104.0,114.0,2013,OKC,DEN
4704,12.0,,,,,2013-03-20,1543.4295427933332,1541.873938617894,1534.6147,1290.102977214996,1291.658581390435,1267.6934,106.0,94.0,2013,NYK,ORL
4705,-9.0,,,,,2013-03-20,1398.8426170858368,1406.6247149449462,1402.0483,1444.2370341376964,1436.454936278587,1445.7732,79.0,88.0,2013,PHO,WAS
4706,-3.0,,,,,2013-03-20,1380.72365843498,1381.8772915671575,1379.9364,1731.2561315391335,1730.102498406956,1762.9095,95.0,98.0,2013,CLE,MIA
4707,8.0,,,,,2013-03-20,1514.5358240976989,1510.659728773524,1508.9742,1476.154331671995,1480.0304269961698,1479.2273,98.0,90.0,2013,ATL,MIL
4708,6.0,,,,,2013-03-20,1273.5607000503935,1265.8187401687314,1260.6575,1445.6144027611729,1453.356362642835,1455.2538,107.0,101.0,2013,CHO,TOR
4709,7.0,,,,,2013-03-20,1572.6042668577045,1569.7547983779746,1566.5957,1488.5070296141969,1491.3564980939268,1480.1566,100.0,93.0,2013,HOU,UTA
4710,11.0,,,,,2013-03-20,1668.2313807133976,1665.3461721241742,1653.0642,1534.0315074748207,1536.916716064044,1545.0085,104.0,93.0,2013,SAS,GSW
4711,1.0,,,,,2013-03-20,1622.4737656028915,1619.7665206317233,1630.2719,1690.4828015480732,1693.1900465192414,1698.1689,90.0,89.0,2013,MEM,OKC
4712,29.0,,,,,2013-03-20,1624.0403339070667,1620.4811269409652,1618.859,1405.6775241968699,1409.2367311629714,1394.236,101.0,72.0,2013,LAC,PHI
4713,1.0,,,,,2013-03-20,1413.6649372560112,1410.5136587120223,1400.9404,1520.7811484610013,1523.9324270049901,1528.8624,87.0,86.0,2013,NOP,BOS
4714,-17.0,,,,,2013-03-20,1516.9014719751235,1530.010378519984,1547.8497,1534.6879873701757,1521.5790808253153,1525.7443,96.0,113.0,2013,DAL,BRK
4715,1.0,,,,,2013-03-21,1671.8019952302936,1671.3076235292515,1695.8094,1405.1831524958277,1405.6775241968699,1389.7076,101.0,100.0,2013,DEN,PHI
4716,3.0,,,,,2013-03-21,1424.6649005857485,1422.0096328409818,1431.1749,1411.826789726516,1414.4820574712826,1403.29,101.0,98.0,2013,SAC,MIN
4717,-10.0,,,,,2013-03-21,1517.894930445496,1528.2546313502585,1521.9238,1489.3739439301874,1479.0142430254248,1490.7729,89.0,99.0,2013,CHI,POR
4718,7.0,,,,,2013-03-22,1422.6498063361134,1413.6649372560112,1405.4063,1613.4888965227892,1622.4737656028915,1633.8495,90.0,83.0,2013,NOP,MEM
4719,14.0,,,,,2013-03-22,1732.177066774997,1731.2561315391335,1764.4045,1373.939416904972,1374.8603521408354,1348.4067,103.0,89.0,2013,MIA,DET
4720,-11.0,,,,,2013-03-22,1504.215950116032,1514.5358240976989,1514.2633,1499.6938179118542,1489.3739439301874,1506.5468,93.0,104.0,2013,ATL,POR
4721,38.0,,,,,2013-03-22,1577.4393944002609,1572.6042668577045,1570.3263,1375.8885308924237,1380.72365843498,1378.4414,116.0,78.0,2013,HOU,CLE
4722,-3.0,,,,,2013-03-22,1532.086439070226,1538.3046796427689,1544.5262,1450.455274710239,1444.2370341376964,1457.6025,100.0,103.0,2013,LAL,WAS
4723,24.0,,,,,2013-03-22,1603.65625703878,1598.6217659036015,1602.6631,1471.1198405368164,1476.154331671995,1473.9382,102.0,78.0,2013,IND,MIL
4724,10.0,,,,,2013-03-22,1522.0897296959552,1516.9014719751235,1526.1353,1515.5928907401697,1520.7811484610013,1524.3966,104.0,94.0,2013,DAL,BOS
4725,-31.0,,,,,2013-03-22,1380.0033529710222,1398.8426170858368,1390.219,1430.6660538413305,1411.826789726516,1400.0051,86.0,117.0,2013,PHO,MIN
4726,-5.0,,,,,2013-03-22,1441.13155695733,1445.6144027611729,1444.6648,1547.912388597176,1543.4295427933332,1536.5564,94.0,99.0,2013,TOR,NYK
4727,7.0,,,,,2013-03-22,1669.9037493152136,1668.2313807133976,1657.4424,1486.8346610123808,1488.5070296141969,1476.4260000000002,104.0,97.0,2013,SAS,UTA
4728,-8.0,,,,,2013-03-22,1288.6882858274241,1290.102977214996,1265.7517,1691.897492935645,1690.4828015480732,1694.5913,89.0,97.0,2013,ORL,OKC
4729,-1.0,,,,,2013-03-23,1271.0097120933724,1273.5607000503935,1271.2465,1376.490404861993,1373.939416904972,1347.5186,91.0,92.0,2013,CHO,DET
4730,3.0,,,,,2013-03-23,1521.8241444689547,1517.894930445496,1506.15,1599.7270430153212,1603.65625703878,1609.318,87.0,84.0,2013,CHI,IND
4731,9.0,,,,,2013-03-23,1537.244061679985,1534.0315074748207,1540.6304,1447.2427205050749,1450.455274710239,1467.4070000000002,101.0,92.0,2013,GSW,WAS
4732,26.0,,,,,2013-03-23,1553.6954529983004,1547.912388597176,1543.8051,1435.3484925562057,1441.13155695733,1437.4161,110.0,84.0,2013,NYK,TOR
4733,6.0,,,,,2013-03-23,1626.5192457920818,1624.0403339070667,1623.3873,1532.2090754851606,1534.6879873701757,1547.4587,101.0,95.0,2013,LAC,BRK
4734,4.0,,,,,2013-03-23,1615.4302341783493,1613.4888965227892,1621.1567,1513.6515530846095,1515.5928907401697,1517.5326,110.0,106.0,2013,MEM,BOS
4735,6.0,,,,,2013-03-23,1672.8541901360572,1671.8019952302936,1696.3467,1423.6127056799849,1424.6649005857485,1434.4598,101.0,95.0,2013,DEN,SAC
4736,-2.0,,,,,2013-03-24,1377.5017848536602,1380.0033529710222,1359.9539,1534.7106436025226,1532.2090754851606,1543.8464,100.0,102.0,2013,PHO,BRK
4737,20.0,,,,,2013-03-24,1694.9368723290372,1691.897492935645,1696.4733,1496.654438518462,1499.6938179118542,1522.217,103.0,83.0,2013,OKC,POR
4738,-7.0,,,,,2013-03-24,1425.1779610532485,1430.6660538413305,1430.2703,1527.3122372570367,1521.8241444689547,1511.8059,97.0,104.0,2013,MIN,CHI
4739,-5.0,,,,,2013-03-24,1465.5501699735917,1471.1198405368164,1467.2833,1509.7856206792567,1504.215950116032,1498.5929999999998,99.0,104.0,2013,MIL,ATL
4740,1.0,,,,,2013-03-24,1580.354011933245,1577.4393944002609,1576.9506,1666.9891317822296,1669.9037493152136,1659.7163,96.0,95.0,2013,HOU,SAS
4741,-14.0,,,,,2013-03-24,1411.7776599902782,1423.6127056799849,1433.1317,1417.0181981855344,1405.1831524958277,1389.1704,103.0,117.0,2013,SAC,PHI
4742,5.0,,,,,2013-03-24,1525.0293668788254,1522.0897296959552,1532.9993,1483.8950238295106,1486.8346610123808,1474.1521,113.0,108.0,2013,DAL,UTA
4743,32.0,,,,,2013-03-24,1733.0464680990608,1732.177066774997,1765.2927,1270.1403107693086,1271.0097120933724,1266.8453,109.0,77.0,2013,MIA,CHO
4744,16.0,,,,,2013-03-25,1488.9366580335916,1483.8950238295106,1470.5793,1411.9765639814534,1417.0181981855344,1409.4065,107.0,91.0,2013,UTA,PHI
4745,13.0,,,,,2013-03-25,1458.7787714162587,1447.2427205050749,1462.799,1603.8941832671655,1615.4302341783493,1623.7288,107.0,94.0,2013,WAS,MEM
4746,6.0,,,,,2013-03-25,1540.956356510406,1537.244061679985,1545.2384,1528.374144239805,1532.086439070226,1534.7218,109.0,103.0,2013,GSW,LAL
4747,24.0,,,,,2013-03-25,1445.0135256551712,1422.6498063361134,1418.099,1650.4904708169995,1672.8541901360572,1697.6748,110.0,86.0,2013,NOP,DEN
4748,6.0,,,,,2013-03-25,1602.1985822888485,1599.7270430153212,1603.6621,1507.3140814057294,1509.7856206792567,1507.4929,100.0,94.0,2013,IND,ATL
4749,-14.0,,,,,2013-03-25,1287.11998382784,1288.6882858274241,1263.8698,1734.6147700986448,1733.0464680990608,1766.2512,94.0,108.0,2013,ORL,MIA
4750,-15.0,,,,,2013-03-26,1503.2256522796617,1513.6515530846095,1514.9606,1564.1213538032482,1553.6954529983004,1551.7118,85.0,100.0,2013,BOS,NYK
4751,7.0,,,,,2013-03-26,1531.305804005666,1525.0293668788254,1536.5720000000001,1620.2428086652412,1626.5192457920818,1626.9996,109.0,102.0,2013,DAL,LAC
4752,-23.0,,,,,2013-03-26,1362.879565860009,1376.490404861993,1351.9197,1438.7888000552325,1425.1779610532485,1421.2779999999998,82.0,105.0,2013,DET,MIN
4753,4.0,,,,,2013-03-27,1534.0365342329553,1527.3122372570367,1520.7982,1727.8904731227262,1734.6147700986448,1767.9983,101.0,97.0,2013,CHI,MIA
4754,-18.0,,,,,2013-03-27,1484.785992453467,1496.654438518462,1517.6237,1546.5790896675176,1534.7106436025226,1547.3019,93.0,111.0,2013,POR,BRK
4755,-19.0,,,,,2013-03-27,1424.3245131961605,1435.3484925562057,1429.5094,1518.3380607657746,1507.3140814057294,1504.2272,88.0,107.0,2013,TOR,ATL
